Date,Time,Date_Time,Groundwater_Level_ft,Atm_Pressure_ft,Temp_Celsius
11/18/2008,12:00:00,11/18/2008 12:00,4.9616,,
11/18/2008,18:00:00,11/18/2008 18:00,5.0362,,
11/19/2008,0:00:00,11/19/2008 0:00,5.0596,,
11/19/2008,6:00:00,11/19/2008 6:00,5.0885,,
11/19/2008,12:00:00,11/19/2008 12:00,5.0346,,
11/19/2008,18:00:00,11/19/2008 18:00,5.04,,
11/20/2008,0:00:00,11/20/2008 0:00,5.0382,,
11/20/2008,6:00:00,11/20/2008 6:00,5.0405,,
11/20/2008,12:00:00,11/20/2008 12:00,5.1571,,
11/20/2008,18:00:00,11/20/2008 18:00,5.9476,,
11/21/2008,0:00:00,11/21/2008 0:00,6.5187,,
11/21/2008,6:00:00,11/21/2008 6:00,6.7472,,
11/21/2008,12:00:00,11/21/2008 12:00,6.8371,,
11/21/2008,18:00:00,11/21/2008 18:00,7.4153,,
11/22/2008,0:00:00,11/22/2008 0:00,7.5911,,
11/22/2008,6:00:00,11/22/2008 6:00,7.607,,
11/22/2008,12:00:00,11/22/2008 12:00,7.6064,,
11/22/2008,18:00:00,11/22/2008 18:00,7.5683,,
11/23/2008,0:00:00,11/23/2008 0:00,7.5274,,
11/23/2008,6:00:00,11/23/2008 6:00,7.5173,,
11/23/2008,12:00:00,11/23/2008 12:00,7.5063,,
11/23/2008,18:00:00,11/23/2008 18:00,7.4334,,
11/24/2008,0:00:00,11/24/2008 0:00,7.4383,,
11/24/2008,6:00:00,11/24/2008 6:00,7.4395,,
11/24/2008,12:00:00,11/24/2008 12:00,7.4901,,
11/24/2008,18:00:00,11/24/2008 18:00,7.4128,,
11/25/2008,0:00:00,11/25/2008 0:00,7.4433,,
11/25/2008,6:00:00,11/25/2008 6:00,7.3452,,
11/25/2008,12:00:00,11/25/2008 12:00,7.3667,,
11/25/2008,18:00:00,11/25/2008 18:00,7.3227,,
11/26/2008,0:00:00,11/26/2008 0:00,7.391,,
11/26/2008,6:00:00,11/26/2008 6:00,7.4466,,
11/26/2008,12:00:00,11/26/2008 12:00,7.4074,,
11/26/2008,18:00:00,11/26/2008 18:00,7.2693,,
11/27/2008,0:00:00,11/27/2008 0:00,7.1794,,
11/27/2008,6:00:00,11/27/2008 6:00,7.1203,,
11/27/2008,12:00:00,11/27/2008 12:00,7.0706,,
11/27/2008,18:00:00,11/27/2008 18:00,6.9041,,
11/28/2008,0:00:00,11/28/2008 0:00,6.8295,,
11/28/2008,6:00:00,11/28/2008 6:00,6.7982,,
11/28/2008,12:00:00,11/28/2008 12:00,6.8384,,
11/28/2008,18:00:00,11/28/2008 18:00,6.9298,,
11/29/2008,0:00:00,11/29/2008 0:00,7.0213,,
11/29/2008,6:00:00,11/29/2008 6:00,7.1377,,
11/29/2008,12:00:00,11/29/2008 12:00,7.2401,,
11/29/2008,18:00:00,11/29/2008 18:00,7.2577,,
11/30/2008,0:00:00,11/30/2008 0:00,7.3003,,
11/30/2008,6:00:00,11/30/2008 6:00,7.3989,,
11/30/2008,12:00:00,11/30/2008 12:00,7.5002,,
11/30/2008,18:00:00,11/30/2008 18:00,7.4601,,
12/1/2008,0:00:00,12/1/2008 0:00,7.4458,,
12/1/2008,6:00:00,12/1/2008 6:00,7.4396,,
12/1/2008,12:00:00,12/1/2008 12:00,7.4659,,
12/1/2008,18:00:00,12/1/2008 18:00,7.4093,,
12/2/2008,0:00:00,12/2/2008 0:00,7.4096,,
12/2/2008,6:00:00,12/2/2008 6:00,7.4614,,
12/2/2008,12:00:00,12/2/2008 12:00,7.4755,,
12/2/2008,18:00:00,12/2/2008 18:00,7.4117,,
12/3/2008,0:00:00,12/3/2008 0:00,7.4496,,
12/3/2008,6:00:00,12/3/2008 6:00,7.4675,,
12/3/2008,12:00:00,12/3/2008 12:00,7.5615,,
12/3/2008,18:00:00,12/3/2008 18:00,7.5637,,
12/4/2008,0:00:00,12/4/2008 0:00,7.6339,,
12/4/2008,6:00:00,12/4/2008 6:00,7.728,,
12/4/2008,12:00:00,12/4/2008 12:00,7.7839,,
12/4/2008,18:00:00,12/4/2008 18:00,7.7638,,
12/5/2008,0:00:00,12/5/2008 0:00,7.7211,,
12/5/2008,6:00:00,12/5/2008 6:00,7.6753,,
12/5/2008,12:00:00,12/5/2008 12:00,7.7167,,
12/5/2008,18:00:00,12/5/2008 18:00,7.6399,,
12/6/2008,0:00:00,12/6/2008 0:00,7.5969,,
12/6/2008,6:00:00,12/6/2008 6:00,7.5784,,
12/6/2008,12:00:00,12/6/2008 12:00,7.6198,,
12/6/2008,18:00:00,12/6/2008 18:00,7.6874,,
12/7/2008,0:00:00,12/7/2008 0:00,7.6652,,
12/7/2008,6:00:00,12/7/2008 6:00,7.8329,,
12/7/2008,12:00:00,12/7/2008 12:00,7.9619,,
12/7/2008,18:00:00,12/7/2008 18:00,8.0392,,
12/8/2008,0:00:00,12/8/2008 0:00,8.0262,,
12/8/2008,6:00:00,12/8/2008 6:00,8.131,,
12/8/2008,12:00:00,12/8/2008 12:00,8.1084,,
12/8/2008,18:00:00,12/8/2008 18:00,8.1085,,
12/9/2008,0:00:00,12/9/2008 0:00,8.0133,,
12/9/2008,6:00:00,12/9/2008 6:00,7.9244,,
12/9/2008,12:00:00,12/9/2008 12:00,7.8419,,
12/9/2008,18:00:00,12/9/2008 18:00,7.7423,,
12/10/2008,0:00:00,12/10/2008 0:00,7.6133,,
12/10/2008,6:00:00,12/10/2008 6:00,7.6277,,
12/10/2008,12:00:00,12/10/2008 12:00,7.6133,,
12/10/2008,18:00:00,12/10/2008 18:00,7.7477,,
12/11/2008,0:00:00,12/11/2008 0:00,7.7261,,
12/11/2008,6:00:00,12/11/2008 6:00,7.8463,,
12/11/2008,12:00:00,12/11/2008 12:00,7.998,,
12/11/2008,18:00:00,12/11/2008 18:00,8.1938,,
12/12/2008,0:00:00,12/12/2008 0:00,8.2042,,
12/12/2008,6:00:00,12/12/2008 6:00,8.3451,,
12/12/2008,12:00:00,12/12/2008 12:00,8.3789,,
12/12/2008,18:00:00,12/12/2008 18:00,8.4389,,
12/13/2008,0:00:00,12/13/2008 0:00,8.3354,,
12/13/2008,6:00:00,12/13/2008 6:00,8.2904,,
12/13/2008,12:00:00,12/13/2008 12:00,8.2006,,
12/13/2008,18:00:00,12/13/2008 18:00,8.1768,,
12/14/2008,0:00:00,12/14/2008 0:00,7.9384,,
12/14/2008,6:00:00,12/14/2008 6:00,7.868,,
12/14/2008,12:00:00,12/14/2008 12:00,7.8408,,
12/14/2008,18:00:00,12/14/2008 18:00,7.9767,,
12/15/2008,0:00:00,12/15/2008 0:00,7.8697,,
12/15/2008,6:00:00,12/15/2008 6:00,7.8785,,
12/15/2008,12:00:00,12/15/2008 12:00,7.7947,,
12/15/2008,18:00:00,12/15/2008 18:00,7.7997,,
12/16/2008,0:00:00,12/16/2008 0:00,7.6546,,
12/16/2008,6:00:00,12/16/2008 6:00,7.6719,,
12/16/2008,12:00:00,12/16/2008 12:00,7.5935,,
12/16/2008,18:00:00,12/16/2008 18:00,7.5811,,
12/17/2008,0:00:00,12/17/2008 0:00,7.4249,,
12/17/2008,6:00:00,12/17/2008 6:00,7.3443,,
12/17/2008,12:00:00,12/17/2008 12:00,7.3671,,
12/17/2008,18:00:00,12/17/2008 18:00,7.4294,,
12/18/2008,0:00:00,12/18/2008 0:00,7.4108,,
12/18/2008,6:00:00,12/18/2008 6:00,7.3875,,
12/18/2008,12:00:00,12/18/2008 12:00,7.3965,,
12/18/2008,18:00:00,12/18/2008 18:00,7.4982,,
12/19/2008,0:00:00,12/19/2008 0:00,7.5712,,
12/19/2008,6:00:00,12/19/2008 6:00,7.701,,
12/19/2008,12:00:00,12/19/2008 12:00,7.7372,,
12/19/2008,18:00:00,12/19/2008 18:00,7.7798,,
12/20/2008,0:00:00,12/20/2008 0:00,7.6856,,
12/20/2008,6:00:00,12/20/2008 6:00,7.7184,,
12/20/2008,12:00:00,12/20/2008 12:00,7.7777,,
12/20/2008,18:00:00,12/20/2008 18:00,7.9881,,
12/21/2008,0:00:00,12/21/2008 0:00,8.1118,,
12/21/2008,6:00:00,12/21/2008 6:00,8.2434,,
12/21/2008,12:00:00,12/21/2008 12:00,8.4145,,
12/21/2008,18:00:00,12/21/2008 18:00,8.6289,,
12/22/2008,0:00:00,12/22/2008 0:00,8.7416,,
12/22/2008,6:00:00,12/22/2008 6:00,8.7246,,
12/22/2008,12:00:00,12/22/2008 12:00,8.7344,,
12/22/2008,18:00:00,12/22/2008 18:00,8.7123,,
12/23/2008,0:00:00,12/23/2008 0:00,8.6855,,
12/23/2008,6:00:00,12/23/2008 6:00,8.5998,,
12/23/2008,12:00:00,12/23/2008 12:00,8.5248,,
12/23/2008,18:00:00,12/23/2008 18:00,8.4982,,
12/24/2008,0:00:00,12/24/2008 0:00,8.4354,,
12/24/2008,6:00:00,12/24/2008 6:00,8.2847,,
12/24/2008,12:00:00,12/24/2008 12:00,8.1737,,
12/24/2008,18:00:00,12/24/2008 18:00,8.2226,,
12/25/2008,0:00:00,12/25/2008 0:00,8.3683,,
12/25/2008,6:00:00,12/25/2008 6:00,8.3685,,
12/25/2008,12:00:00,12/25/2008 12:00,8.3012,,
12/25/2008,18:00:00,12/25/2008 18:00,8.22,,
12/26/2008,0:00:00,12/26/2008 0:00,8.221,,
12/26/2008,6:00:00,12/26/2008 6:00,8.0905,,
12/26/2008,12:00:00,12/26/2008 12:00,8.0937,,
12/26/2008,18:00:00,12/26/2008 18:00,8.0658,,
12/27/2008,0:00:00,12/27/2008 0:00,8.0645,,
12/27/2008,6:00:00,12/27/2008 6:00,8.0205,,
12/27/2008,12:00:00,12/27/2008 12:00,8.0043,,
12/27/2008,18:00:00,12/27/2008 18:00,7.9733,,
12/28/2008,0:00:00,12/28/2008 0:00,9.2742,,
12/28/2008,6:00:00,12/28/2008 6:00,11.5725,,
12/28/2008,12:00:00,12/28/2008 12:00,12.4138,,
12/28/2008,18:00:00,12/28/2008 18:00,12.7142,,
12/29/2008,0:00:00,12/29/2008 0:00,12.5228,,
12/29/2008,6:00:00,12/29/2008 6:00,12.1074,,
12/29/2008,12:00:00,12/29/2008 12:00,11.8189,,
12/29/2008,18:00:00,12/29/2008 18:00,11.6069,,
12/30/2008,0:00:00,12/30/2008 0:00,11.4623,,
12/30/2008,6:00:00,12/30/2008 6:00,11.2352,,
12/30/2008,12:00:00,12/30/2008 12:00,11.1495,,
12/30/2008,18:00:00,12/30/2008 18:00,11.0846,,
12/31/2008,0:00:00,12/31/2008 0:00,10.8836,,
12/31/2008,6:00:00,12/31/2008 6:00,10.6311,,
12/31/2008,12:00:00,12/31/2008 12:00,10.5213,,
12/31/2008,18:00:00,12/31/2008 18:00,10.4612,,
1/1/2009,0:00:00,1/1/2009 0:00,10.363,,
1/1/2009,6:00:00,1/1/2009 6:00,10.215,,
1/1/2009,12:00:00,1/1/2009 12:00,10.1312,,
1/1/2009,18:00:00,1/1/2009 18:00,10.1398,,
1/2/2009,0:00:00,1/2/2009 0:00,10.0927,,
1/2/2009,6:00:00,1/2/2009 6:00,9.9959,,
1/2/2009,12:00:00,1/2/2009 12:00,10.0488,,
1/2/2009,18:00:00,1/2/2009 18:00,9.9817,,
1/3/2009,0:00:00,1/3/2009 0:00,9.8747,,
1/3/2009,6:00:00,1/3/2009 6:00,9.7237,,
1/3/2009,12:00:00,1/3/2009 12:00,9.6304,,
1/3/2009,18:00:00,1/3/2009 18:00,9.5964,,
1/4/2009,0:00:00,1/4/2009 0:00,9.4911,,
1/4/2009,6:00:00,1/4/2009 6:00,9.3642,,
1/4/2009,12:00:00,1/4/2009 12:00,9.1944,,
1/4/2009,18:00:00,1/4/2009 18:00,9.067,,
1/5/2009,0:00:00,1/5/2009 0:00,8.927,,
1/5/2009,6:00:00,1/5/2009 6:00,8.8472,,
1/5/2009,12:00:00,1/5/2009 12:00,8.887,,
1/5/2009,18:00:00,1/5/2009 18:00,8.9064,,
1/6/2009,0:00:00,1/6/2009 0:00,8.8894,,
1/6/2009,6:00:00,1/6/2009 6:00,8.9075,,
1/6/2009,12:00:00,1/6/2009 12:00,8.9366,,
1/6/2009,18:00:00,1/6/2009 18:00,9.0466,,
1/7/2009,0:00:00,1/7/2009 0:00,9.0985,,
1/7/2009,6:00:00,1/7/2009 6:00,9.1871,,
1/7/2009,12:00:00,1/7/2009 12:00,9.2518,,
1/7/2009,18:00:00,1/7/2009 18:00,9.365,,
1/8/2009,0:00:00,1/8/2009 0:00,9.3738,,
1/8/2009,6:00:00,1/8/2009 6:00,9.3487,,
1/8/2009,12:00:00,1/8/2009 12:00,9.3368,,
1/8/2009,18:00:00,1/8/2009 18:00,9.3994,,
1/9/2009,0:00:00,1/9/2009 0:00,9.4027,,
1/9/2009,6:00:00,1/9/2009 6:00,9.4308,,
1/9/2009,12:00:00,1/9/2009 12:00,9.3798,,
1/9/2009,18:00:00,1/9/2009 18:00,9.399,,
1/10/2009,0:00:00,1/10/2009 0:00,9.2987,,
1/10/2009,6:00:00,1/10/2009 6:00,9.244,,
1/10/2009,12:00:00,1/10/2009 12:00,9.0937,,
1/10/2009,18:00:00,1/10/2009 18:00,9.0858,,
1/11/2009,0:00:00,1/11/2009 0:00,9.0836,,
1/11/2009,6:00:00,1/11/2009 6:00,9.1785,,
1/11/2009,12:00:00,1/11/2009 12:00,9.1758,,
1/11/2009,18:00:00,1/11/2009 18:00,9.3719,,
1/12/2009,0:00:00,1/12/2009 0:00,9.4268,,
1/12/2009,6:00:00,1/12/2009 6:00,9.5107,,
1/12/2009,12:00:00,1/12/2009 12:00,9.5024,,
1/12/2009,18:00:00,1/12/2009 18:00,9.6269,,
1/13/2009,0:00:00,1/13/2009 0:00,9.6467,,
1/13/2009,6:00:00,1/13/2009 6:00,9.7679,,
1/13/2009,12:00:00,1/13/2009 12:00,9.7322,,
1/13/2009,18:00:00,1/13/2009 18:00,9.8819,,
1/14/2009,0:00:00,1/14/2009 0:00,9.8441,,
1/14/2009,6:00:00,1/14/2009 6:00,9.9191,,
1/14/2009,12:00:00,1/14/2009 12:00,9.8442,,
1/14/2009,18:00:00,1/14/2009 18:00,9.8595,,
1/15/2009,0:00:00,1/15/2009 0:00,9.8973,,
1/15/2009,6:00:00,1/15/2009 6:00,9.9664,,
1/15/2009,12:00:00,1/15/2009 12:00,9.9167,,
1/15/2009,18:00:00,1/15/2009 18:00,9.9835,,
1/16/2009,0:00:00,1/16/2009 0:00,9.9944,,
1/16/2009,6:00:00,1/16/2009 6:00,9.9709,,
1/16/2009,12:00:00,1/16/2009 12:00,9.9096,,
1/16/2009,18:00:00,1/16/2009 18:00,9.9743,,
1/17/2009,0:00:00,1/17/2009 0:00,9.9755,,
1/17/2009,6:00:00,1/17/2009 6:00,10.0463,,
1/17/2009,12:00:00,1/17/2009 12:00,10.0496,,
1/17/2009,18:00:00,1/17/2009 18:00,10.133,,
1/18/2009,0:00:00,1/18/2009 0:00,10.1046,,
1/18/2009,6:00:00,1/18/2009 6:00,10.1157,,
1/18/2009,12:00:00,1/18/2009 12:00,10.0854,,
1/18/2009,18:00:00,1/18/2009 18:00,10.156,,
1/19/2009,0:00:00,1/19/2009 0:00,10.2477,,
1/19/2009,6:00:00,1/19/2009 6:00,10.3696,,
1/19/2009,12:00:00,1/19/2009 12:00,10.4217,,
1/19/2009,18:00:00,1/19/2009 18:00,10.5146,,
1/20/2009,0:00:00,1/20/2009 0:00,10.6042,,
1/20/2009,6:00:00,1/20/2009 6:00,10.6224,,
1/20/2009,12:00:00,1/20/2009 12:00,10.6642,,
1/20/2009,18:00:00,1/20/2009 18:00,10.7247,,
1/21/2009,0:00:00,1/21/2009 0:00,10.8394,,
1/21/2009,6:00:00,1/21/2009 6:00,10.9762,,
1/21/2009,12:00:00,1/21/2009 12:00,11.0396,,
1/21/2009,18:00:00,1/21/2009 18:00,11.0641,,
1/22/2009,0:00:00,1/22/2009 0:00,11.1271,,
1/22/2009,6:00:00,1/22/2009 6:00,11.1491,,
1/22/2009,12:00:00,1/22/2009 12:00,11.143,,
1/22/2009,18:00:00,1/22/2009 18:00,11.1115,,
1/23/2009,0:00:00,1/23/2009 0:00,11.1851,,
1/23/2009,6:00:00,1/23/2009 6:00,11.2199,,
1/23/2009,12:00:00,1/23/2009 12:00,11.2684,,
1/23/2009,18:00:00,1/23/2009 18:00,11.2781,,
1/24/2009,0:00:00,1/24/2009 0:00,11.3813,,
1/24/2009,6:00:00,1/24/2009 6:00,11.3627,,
1/24/2009,12:00:00,1/24/2009 12:00,11.4424,,
1/24/2009,18:00:00,1/24/2009 18:00,11.5396,,
1/25/2009,0:00:00,1/25/2009 0:00,11.7431,,
1/25/2009,6:00:00,1/25/2009 6:00,13.4638,,
1/25/2009,12:00:00,1/25/2009 12:00,14.115,,
1/25/2009,18:00:00,1/25/2009 18:00,14.2495,,
1/26/2009,0:00:00,1/26/2009 0:00,14.1985,,
1/26/2009,6:00:00,1/26/2009 6:00,14.1619,,
1/26/2009,12:00:00,1/26/2009 12:00,14.1696,,
1/26/2009,18:00:00,1/26/2009 18:00,14.0405,,
1/27/2009,0:00:00,1/27/2009 0:00,13.9483,,
1/27/2009,6:00:00,1/27/2009 6:00,13.8589,,
1/27/2009,12:00:00,1/27/2009 12:00,13.884,,
1/27/2009,18:00:00,1/27/2009 18:00,13.8868,,
1/28/2009,0:00:00,1/28/2009 0:00,13.8559,,
1/28/2009,6:00:00,1/28/2009 6:00,13.8401,,
1/28/2009,12:00:00,1/28/2009 12:00,13.9151,,
1/28/2009,18:00:00,1/28/2009 18:00,13.892,,
1/29/2009,0:00:00,1/29/2009 0:00,13.8932,,
1/29/2009,6:00:00,1/29/2009 6:00,13.9005,,
1/29/2009,12:00:00,1/29/2009 12:00,13.9816,,
1/29/2009,18:00:00,1/29/2009 18:00,13.9679,,
1/30/2009,0:00:00,1/30/2009 0:00,14.1079,,
1/30/2009,6:00:00,1/30/2009 6:00,14.2285,,
1/30/2009,12:00:00,1/30/2009 12:00,14.4121,,
1/30/2009,18:00:00,1/30/2009 18:00,14.4626,,
1/31/2009,0:00:00,1/31/2009 0:00,14.5113,,
1/31/2009,6:00:00,1/31/2009 6:00,14.5482,,
1/31/2009,12:00:00,1/31/2009 12:00,14.5523,,
1/31/2009,18:00:00,1/31/2009 18:00,14.4494,,
2/1/2009,0:00:00,2/1/2009 0:00,14.3481,,
2/1/2009,6:00:00,2/1/2009 6:00,14.2889,,
2/1/2009,12:00:00,2/1/2009 12:00,14.3236,,
2/1/2009,18:00:00,2/1/2009 18:00,14.2752,,
2/2/2009,0:00:00,2/2/2009 0:00,14.2349,,
2/2/2009,6:00:00,2/2/2009 6:00,14.2353,,
2/2/2009,12:00:00,2/2/2009 12:00,14.2448,,
2/2/2009,18:00:00,2/2/2009 18:00,14.2016,,
2/3/2009,0:00:00,2/3/2009 0:00,14.1671,,
2/3/2009,6:00:00,2/3/2009 6:00,14.2039,,
2/3/2009,12:00:00,2/3/2009 12:00,14.2406,,
2/3/2009,18:00:00,2/3/2009 18:00,14.2599,,
2/4/2009,0:00:00,2/4/2009 0:00,14.2038,,
2/4/2009,6:00:00,2/4/2009 6:00,14.2613,,
2/4/2009,12:00:00,2/4/2009 12:00,14.3175,,
2/4/2009,18:00:00,2/4/2009 18:00,14.4203,,
2/5/2009,0:00:00,2/5/2009 0:00,14.3654,,
2/5/2009,6:00:00,2/5/2009 6:00,14.3899,,
2/5/2009,12:00:00,2/5/2009 12:00,14.358,,
2/5/2009,18:00:00,2/5/2009 18:00,14.3846,,
2/6/2009,0:00:00,2/6/2009 0:00,14.3167,,
2/6/2009,6:00:00,2/6/2009 6:00,14.3916,,
2/6/2009,12:00:00,2/6/2009 12:00,14.3242,,
2/6/2009,18:00:00,2/6/2009 18:00,14.2793,,
2/7/2009,0:00:00,2/7/2009 0:00,14.0974,,
2/7/2009,6:00:00,2/7/2009 6:00,14.1011,,
2/7/2009,12:00:00,2/7/2009 12:00,14.0196,,
2/7/2009,18:00:00,2/7/2009 18:00,14.0257,,
2/8/2009,0:00:00,2/8/2009 0:00,13.8782,,
2/8/2009,6:00:00,2/8/2009 6:00,13.8379,,
2/8/2009,12:00:00,2/8/2009 12:00,13.7968,,
2/8/2009,18:00:00,2/8/2009 18:00,14.0988,,
2/9/2009,0:00:00,2/9/2009 0:00,14.0243,,
2/9/2009,6:00:00,2/9/2009 6:00,14.0238,,
2/9/2009,12:00:00,2/9/2009 12:00,13.855,,
2/9/2009,18:00:00,2/9/2009 18:00,13.9904,,
2/10/2009,0:00:00,2/10/2009 0:00,13.9254,,
2/10/2009,6:00:00,2/10/2009 6:00,13.9186,,
2/10/2009,12:00:00,2/10/2009 12:00,13.8703,,
2/10/2009,18:00:00,2/10/2009 18:00,13.9542,,
2/11/2009,0:00:00,2/11/2009 0:00,13.9287,,
2/11/2009,6:00:00,2/11/2009 6:00,13.898,,
2/11/2009,12:00:00,2/11/2009 12:00,13.92,,
2/11/2009,18:00:00,2/11/2009 18:00,14.0327,,
2/12/2009,0:00:00,2/12/2009 0:00,13.9535,,
2/12/2009,6:00:00,2/12/2009 6:00,13.9755,,
2/12/2009,12:00:00,2/12/2009 12:00,14.0066,,
2/12/2009,18:00:00,2/12/2009 18:00,14.1159,,
2/13/2009,0:00:00,2/13/2009 0:00,14.2467,,
2/13/2009,6:00:00,2/13/2009 6:00,14.4169,,
2/13/2009,12:00:00,2/13/2009 12:00,14.4788,,
2/13/2009,18:00:00,2/13/2009 18:00,14.5753,,
2/14/2009,0:00:00,2/14/2009 0:00,14.5501,,
2/14/2009,6:00:00,2/14/2009 6:00,14.4845,,
2/14/2009,12:00:00,2/14/2009 12:00,14.4773,,
2/14/2009,18:00:00,2/14/2009 18:00,14.6322,,
2/15/2009,0:00:00,2/15/2009 0:00,14.704,,
2/15/2009,6:00:00,2/15/2009 6:00,14.8241,,
2/15/2009,12:00:00,2/15/2009 12:00,14.8387,,
2/15/2009,18:00:00,2/15/2009 18:00,14.9611,,
2/16/2009,0:00:00,2/16/2009 0:00,15.0601,,
2/16/2009,6:00:00,2/16/2009 6:00,15.1409,,
2/16/2009,12:00:00,2/16/2009 12:00,14.8659,,
2/16/2009,18:00:00,2/16/2009 18:00,14.9108,,
2/17/2009,0:00:00,2/17/2009 0:00,14.7717,,
2/17/2009,6:00:00,2/17/2009 6:00,14.6884,,
2/17/2009,12:00:00,2/17/2009 12:00,14.7024,,
2/17/2009,18:00:00,2/17/2009 18:00,14.604,,
2/18/2009,0:00:00,2/18/2009 0:00,14.4151,,
2/18/2009,6:00:00,2/18/2009 6:00,14.1802,,
2/18/2009,12:00:00,2/18/2009 12:00,13.9979,,
2/18/2009,18:00:00,2/18/2009 18:00,13.91,,
2/19/2009,0:00:00,2/19/2009 0:00,13.8588,,
2/19/2009,6:00:00,2/19/2009 6:00,13.8951,,
2/19/2009,12:00:00,2/19/2009 12:00,14.0404,,
2/19/2009,18:00:00,2/19/2009 18:00,14.0522,,
2/20/2009,0:00:00,2/20/2009 0:00,14.1624,,
2/20/2009,6:00:00,2/20/2009 6:00,14.3496,,
2/20/2009,12:00:00,2/20/2009 12:00,14.3122,,
2/20/2009,18:00:00,2/20/2009 18:00,14.4101,,
2/21/2009,0:00:00,2/21/2009 0:00,15.1131,,
2/21/2009,6:00:00,2/21/2009 6:00,14.9067,,
2/21/2009,12:00:00,2/21/2009 12:00,15.053,,
2/21/2009,18:00:00,2/21/2009 18:00,15.0639,,
2/22/2009,0:00:00,2/22/2009 0:00,15.0842,,
2/22/2009,6:00:00,2/22/2009 6:00,14.9543,,
2/22/2009,12:00:00,2/22/2009 12:00,14.9063,,
2/22/2009,18:00:00,2/22/2009 18:00,14.8169,,
2/23/2009,0:00:00,2/23/2009 0:00,14.703,,
2/23/2009,6:00:00,2/23/2009 6:00,14.555,,
2/23/2009,12:00:00,2/23/2009 12:00,14.4769,,
2/23/2009,18:00:00,2/23/2009 18:00,14.4464,,
2/24/2009,0:00:00,2/24/2009 0:00,14.3632,,
2/24/2009,6:00:00,2/24/2009 6:00,14.1657,,
2/24/2009,12:00:00,2/24/2009 12:00,14.1652,,
2/24/2009,18:00:00,2/24/2009 18:00,14.2232,,
2/25/2009,0:00:00,2/25/2009 0:00,14.2019,,
2/25/2009,6:00:00,2/25/2009 6:00,14.0902,,
2/25/2009,12:00:00,2/25/2009 12:00,13.973,,
2/25/2009,18:00:00,2/25/2009 18:00,13.9647,,
2/26/2009,0:00:00,2/26/2009 0:00,13.9734,,
2/26/2009,6:00:00,2/26/2009 6:00,13.9632,,
2/26/2009,12:00:00,2/26/2009 12:00,13.9344,,
2/26/2009,18:00:00,2/26/2009 18:00,14.0001,,
2/27/2009,0:00:00,2/27/2009 0:00,14.0415,,
2/27/2009,6:00:00,2/27/2009 6:00,14.0658,,
2/27/2009,12:00:00,2/27/2009 12:00,14.1312,,
2/27/2009,18:00:00,2/27/2009 18:00,14.2302,,
2/28/2009,0:00:00,2/28/2009 0:00,14.2214,,
2/28/2009,6:00:00,2/28/2009 6:00,14.2089,,
2/28/2009,12:00:00,2/28/2009 12:00,14.1588,,
2/28/2009,18:00:00,2/28/2009 18:00,14.1993,,
3/1/2009,0:00:00,3/1/2009 0:00,14.2539,,
3/1/2009,6:00:00,3/1/2009 6:00,14.2012,,
3/1/2009,12:00:00,3/1/2009 12:00,14.2121,,
3/1/2009,18:00:00,3/1/2009 18:00,14.3365,,
3/2/2009,0:00:00,3/2/2009 0:00,14.2976,,
3/2/2009,6:00:00,3/2/2009 6:00,14.3504,,
3/2/2009,12:00:00,3/2/2009 12:00,14.4021,,
3/2/2009,18:00:00,3/2/2009 18:00,14.3617,,
3/3/2009,0:00:00,3/3/2009 0:00,14.3039,,
3/3/2009,6:00:00,3/3/2009 6:00,14.2612,,
3/3/2009,12:00:00,3/3/2009 12:00,14.1835,,
3/3/2009,18:00:00,3/3/2009 18:00,14.8558,,
3/4/2009,0:00:00,3/4/2009 0:00,14.7881,,
3/4/2009,6:00:00,3/4/2009 6:00,14.6661,,
3/4/2009,12:00:00,3/4/2009 12:00,14.5418,,
3/4/2009,18:00:00,3/4/2009 18:00,14.5233,,
3/5/2009,0:00:00,3/5/2009 0:00,14.4878,,
3/5/2009,6:00:00,3/5/2009 6:00,14.4183,,
3/5/2009,12:00:00,3/5/2009 12:00,14.2701,,
3/5/2009,18:00:00,3/5/2009 18:00,14.4184,,
3/6/2009,0:00:00,3/6/2009 0:00,14.3672,,
3/6/2009,6:00:00,3/6/2009 6:00,14.4374,,
3/6/2009,12:00:00,3/6/2009 12:00,15.3566,,
3/6/2009,18:00:00,3/6/2009 18:00,15.2137,,
3/7/2009,0:00:00,3/7/2009 0:00,15.2971,,
3/7/2009,6:00:00,3/7/2009 6:00,15.5539,,
3/7/2009,12:00:00,3/7/2009 12:00,16.0098,,
3/7/2009,18:00:00,3/7/2009 18:00,16.9596,,
3/8/2009,0:00:00,3/8/2009 0:00,16.9035,,
3/8/2009,6:00:00,3/8/2009 6:00,16.3589,,
3/8/2009,12:00:00,3/8/2009 12:00,16.0631,,
3/8/2009,18:00:00,3/8/2009 18:00,15.9048,,
3/9/2009,0:00:00,3/9/2009 0:00,15.7226,,
3/9/2009,6:00:00,3/9/2009 6:00,15.5687,,
3/9/2009,12:00:00,3/9/2009 12:00,15.313,,
3/9/2009,18:00:00,3/9/2009 18:00,15.2401,,
3/10/2009,0:00:00,3/10/2009 0:00,15.1289,,
3/10/2009,6:00:00,3/10/2009 6:00,15.0654,,
3/10/2009,12:00:00,3/10/2009 12:00,14.9812,,
3/10/2009,18:00:00,3/10/2009 18:00,15.0436,,
3/11/2009,0:00:00,3/11/2009 0:00,14.9581,,
